movieId,title,genres,rating
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,0.5
57421,Hatchet (2006),Comedy|Horror,4.0
57499,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War,3.0
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,4.0
57522,First Sunday (2008),Comedy|Crime,3.5
57526,Untraceable (2008),Crime|Thriller,3.0
57637,"Signal, The (2007)",Horror|Sci-Fi|Thriller,3.5
57843,Rise of the Footsoldier (2007),Action|Crime|Drama,4.5
57910,Teeth (2007),Comedy|Horror,2.0
58078,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller,3.0
58191,Taxi to the Dark Side (2007),Documentary,4.0
58287,Descent (2007),Drama|Thriller,1.0
58291,College Road Trip (2008),Comedy,4.5
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller,4.0
58306,Mongol (2007),Drama|War,2.5
58309,War Dance (2007),Documentary,4.5
58351,City of Men (Cidade dos Homens) (2007),Drama,4.0
58492,Snow Angels (2007),Drama,3.0
58627,Never Back Down (2008),Action,3.5
58783,Youth Without Youth (2007),Drama|Romance|Sci-Fi,2.5
58826,"Shepherd: Border Patrol, The (2008)",Action|Crime|Thriller,2.5
58842,Assembly (Ji jie hao) (2007) ,Action|Drama|War,4.5
58879,Shine a Light (2008),Documentary|Musical|IMAX,3.5
58964,Inside (À l'intérieur) (2007),Horror|Thriller,4.0
58975,"Ruins, The (2008)",Horror|Thriller,3.5
59016,Street Kings (2008),Crime|Drama|Thriller,2.5
59018,"Visitor, The (2007)",Drama|Romance,4.5
59026,99 francs (2007),Comedy,4.0
59118,Happy-Go-Lucky (2008),Comedy|Drama,3.5
59131,Are You Scared? (2006),Horror,3.5
59220,Outsourced (2006),Comedy|Romance,3.5
59295,Expelled: No Intelligence Allowed (2008),Documentary,1.0
59336,Redbelt (2008),Action|Drama,3.0
59440,Bella (2006),Drama|Romance,3.5
59549,Shelter (2007),Drama|Romance,4.0
59667,Nina's Heavenly Delights (2006),Comedy,4.0
59731,"Bigger, Stronger, Faster* (2008)",Documentary,3.5
59738,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller,3.0
59810,Recount (2008),Drama,3.5
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror,5.0
59915,Stuck (2007),Horror|Thriller,3.5
59947,"Protector, The (1985)",Action|Comedy|Drama|Thriller,2.0
59985,Chaos Theory (2007),Comedy|Drama|Romance,4.0
59995,Boy A (2007),Crime|Drama,4.0
60030,Spiral (2007),Drama|Horror|Thriller,4.5
60046,"Children of Huang Shi, The (2008)",Drama|War,3.5
60141,St. Trinian's (2007),Children|Comedy,2.5
60303,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller,4.0
60363,Zombie Strippers! (2008),Comedy|Horror,0.5
60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical,1.5
60389,Battle for Haditha (2007),War,4.0
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller,3.5
60538,Shrooms (2007),Horror|Thriller,3.5
60647,Transsiberian (2008),Crime|Drama|Thriller,2.5
60674,Stargate: Continuum (2008),Sci-Fi,2.5
60735,Shotgun Stories (2007),Drama|Thriller,2.5
60737,Watching the Detectives (2007),Comedy|Romance,5.0
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,2.5
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,4.0
60832,Pathology (2008),Crime|Horror|Thriller,4.0
60857,"Tracey Fragments, The (2007)",Drama,3.0
60894,"Edge of Love, The (2008)",Drama|Romance|War,3.0
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,4.0
60943,Frozen River (2008),Drama,4.5
61011,"Walker, The (2007)",Drama|Mystery,2.0
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,2.5
61073,Hell Ride (2008),Action|Drama|Thriller,2.0
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,2.0
61167,Henry Poole is Here (2008),Drama|Mystery,4.0
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,3.5
61246,Hamlet 2 (2008),Comedy,2.0
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,4.0
61262,Mirrors (2008),Horror|Mystery|Thriller,1.5
61319,Somers Town (2008),Drama,3.5
61394,"Onion Movie, The (2008)",Comedy,4.0
61628,Sunflower (Xiang ri kui) (2005),Drama,2.0
61692,Altered (2006),Horror|Sci-Fi|Thriller,3.0
61697,Righteous Kill (2008),Crime|Mystery|Thriller,3.0
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,0.5
61986,Appaloosa (2008),Western,3.0
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,3.0
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,4.5
62299,Alone in the Dark II (2008),Action|Horror,3.5
62437,W. (2008),Drama,2.5
62553,"Secret Life of Bees, The (2008)",Drama,4.0
62586,"American Carol, An (2008)",Comedy|Fantasy,2.0
62662,Tokyo-Ga (1985),Documentary,3.0
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,2.5
62799,"Express, The (2008)",Drama,3.0
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,4.0
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,4.0
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,3.5
63179,Tokyo! (2008),Drama,3.5
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,3.0
63312,Krabat (2008),Drama|Fantasy,2.0
63393,Camp Rock (2008),Comedy|Musical|Romance,1.0
63515,The Island (2006),Drama|Mystery,4.0
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,3.0
63826,Splinter (2008),Action|Horror|Thriller,4.0
64010,"Children, The (2008)",Horror,3.5
64114,Fireproof (2008),Drama|Romance,1.0
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,3.5
64499,Che: Part One (2008),Drama|War,5.0
64501,Che: Part Two (2008),Drama|War,5.0
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,4.0
65037,Ben X (2007),Drama,3.5
65135,Blackadder's Christmas Carol (1988),Comedy,3.0
65193,Wild Child (2008),Drama|Romance,3.0
65225,Zeitgeist: Addendum (2008),Documentary,4.5
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,0.5
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,3.0
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,3.0
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,2.5
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,4.0
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,2.0
65631,Battle in Seattle (2007),Action|Drama,4.0
65651,Fire and Ice (2008),Adventure|Fantasy,2.0
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,4.0
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,4.0
65810,Notorious (2009),Drama|Musical,3.0
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,3.5
66090,Eden Lake (2008),Horror|Thriller,4.0
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,3.5
66310,Frontière(s) (2007),Drama|Horror|Thriller,3.5
66320,"11th Hour, The (2007)",Documentary,4.0
66335,Afro Samurai: Resurrection (2009),Animation,2.5
66427,My Name Is Bruce (2007),Comedy|Horror,3.0
66544,Nuremberg (2000),Drama|War,4.0
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,2.0
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,3.5
67193,Duplicity (2009),Crime|Romance|Thriller,2.5
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,2.0
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,4.0
67618,Strictly Sexual (2008),Comedy|Drama|Romance,5.0
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,0.5
67888,Man on the Flying Trapeze (1935),Comedy,4.5
68347,Sin Nombre (2009),Crime|Drama|Thriller,4.0
68444,"Great Buck Howard, The (2008)",Comedy,3.5
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,1.5
68522,Earth (2007),Documentary,3.5
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,4.0
68552,Crossing Over (2009),Drama,2.0
68597,Scorpio (1973),Action|Drama|Thriller,4.0
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,2.0
68650,Powder Blue (2009),Drama,2.0
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,3.5
68872,Paisan (Paisà) (1946),Drama|War,4.0
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,4.0
69118,In the Electric Mist (2009),Drama|Mystery,1.5
69131,Killshot (2008),Action|Crime|Drama|Thriller,2.5
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,4.0
69211,Boy Eats Girl (2005),Comedy|Horror,5.0
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,4.0
69227,Ernest Rides Again (1993),Children|Comedy,1.0
69251,Special (2006),Drama|Fantasy,3.5
69304,Imagine That (2009),Comedy|Drama|Fantasy,4.0
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,4.5
69469,Garfield's Pet Force (2009),Animation,5.0
69495,Breakfast with Scot (2007),Drama|Romance,3.5
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,3.5
69685,Daria: Is It College Yet? (2002),Animation|Comedy,1.0
69712,My Sister's Keeper (2009),Drama,4.0
69720,Hood of Horror (2006),Comedy|Drama|Horror,4.5
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,3.5
69860,Eichmann (2007),Drama|War,5.0
69904,Open Water 2: Adrift (2006),Drama|Thriller,2.5
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,3.5
69988,Humpday (2009),Comedy,2.5
70015,Polytechnique (2009),Crime|Drama,1.5
70206,"Collector, The (2009)",Crime|Horror|Thriller,3.5
70208,"Perfect Getaway, A (2009)",Horror|Thriller,4.0
70301,Obsessed (2009),Crime|Drama|Thriller,3.5
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,3.5
70451,Max Manus (2008),Action|Drama|War,5.0
70492,Winds of the Wasteland (1936),Western,3.5
70545,"Deal, The (2008)",Comedy,2.0
70637,I Can't Think Straight (2007),Drama|Romance,4.0
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,2.5
70697,G-Force (2009),Action|Adventure|Children|Fantasy,3.5
70703,Christopher Columbus: The Discovery (1992),Adventure,2.0
70708,Tetro (2009),Drama|Mystery,4.5
70932,My Life in Ruins (2009),Comedy,2.0
70990,If These Walls Could Talk (1996),Drama,2.5
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,4.5
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,3.5
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,3.0
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,3.0
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,5.0
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,4.5
71327,Bright Star (2009),Drama|Romance,3.5
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,3.0
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,1.0
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,4.0
71466,City Island (2009),Comedy|Drama,4.0
71468,Ink (2009),Action|Fantasy|Sci-Fi,3.5
71484,Metropia (2009),Animation|Sci-Fi,2.5
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,3.5
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,2.5
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,1.0
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,4.0
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,3.5
71810,Legionnaire (1998),Action|Adventure|Drama|War,0.5
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,3.0
71902,Spread (2009),Drama|Romance,3.5
71910,"Tournament, The (2009)",Action,2.5
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,4.0
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,4.5
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,4.5
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,5.0
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,2.0
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,4.5
72330,"Private Lives of Pippa Lee, The (2009)",Drama,3.5
72424,Derailed (2002),Action|Thriller,0.5
72479,"Messenger, The (2009)",Drama|Romance|War,3.5
72554,Cell 211 (Celda 211) (2009),Action|Drama,4.5
72591,"Patriot, The (1998)",Action|Thriller,3.5
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,3.0
72603,Merry Madagascar (2009),Animation,3.0
72624,Garage (2007),Drama,3.5
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,5.0
72694,Shrink (2009),Drama,2.0
72696,Old Dogs (2009),Comedy,0.5
72714,Earthlings (2006),Documentary,4.0
72874,"Peacekeeper, The (1997)",Action,1.0
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,3.0
72921,Snow White (1916),Fantasy|Romance,3.5
72982,Alice (2009),Action|Adventure|Fantasy,4.0
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,2.5
73386,Staten Island (2009),Crime|Drama,1.5
73431,"Maiden Heist, The (2009)",Comedy|Crime,2.5
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,2.0
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,3.5
73501,Pekka ja Pätkä Suezilla (1958),Comedy,3.5
73515,Bart Got a Room (2008),Comedy|Romance,3.5
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,3.0
73681,"Concert, Le (2009)",Comedy|Drama,3.0
73741,Ninja (2009),Action|Crime|Drama|Thriller,3.0
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,4.0
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,3.0
73822,Meantime (1984),Comedy|Drama,5.0
73858,"Dennis the Menace Christmas, A (2007)",Comedy,1.5
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,4.0
74089,Peter Pan (1960),Children|Fantasy|Musical,3.5
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,2.5
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,5.0
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,4.5
74370,"House of the Devil, The (2009)",Horror|Thriller,4.0
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,2.0
74624,Agora (2009),Adventure|Drama|Romance,4.0
74647,Motherhood (2009),Comedy,1.0
74677,"Yes Men Fix the World, The (2009)",Documentary,4.0
74683,Mike Bassett: England Manager (2001),Comedy,4.0
74688,Dear John (2010),Drama|Romance|War,3.5
74696,Last Train Home (2009),Documentary|Drama,3.0
75341,Remember Me (2010),Drama|Romance,4.0
75389,"Burrowers, The (2008)",Horror|Thriller|Western,3.0
75416,Generation X (1996),Action|Adventure|Sci-Fi,1.5
75446,Little Ashes (2008),Drama,2.5
75803,Our Family Wedding (2010),Comedy,1.5
75816,Women in Trouble (2009),Comedy,2.0
75947,Mondo Cane (1962),Documentary,2.0
76030,Case 39 (2009),Horror|Thriller,0.5
76054,Oceans (Océans) (2009),Documentary|Drama,4.0
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,5.0
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,4.5
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,4.5
76738,Steam of Life (Miesten vuoro) (2010),Documentary,3.5
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,3.5
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,3.0
76763,"Runaways, The (2010)",Drama|Musical,3.5
77177,Wild China (2008),Documentary,4.0
77201,Valhalla Rising (2009),Action|Drama|War,2.5
77206,Diary of a Wimpy Kid (2010),Children|Comedy,3.5
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,3.5
77266,Disgrace (2008),Drama,3.5
77414,"Last Song, The (2010)",Drama|Romance,3.5
77421,Cyrus (2010),Comedy|Drama|Romance,2.5
77427,"Human Centipede, The (First Sequence) (2009)",Horror,0.5
77667,MacGruber (2010),Action|Comedy,3.0
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,4.5
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,2.5
77795,Cargo (2009),Sci-Fi,3.5
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,2.0
77846,12 Angry Men (1997),Crime|Drama,5.0
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,3.5
77893,Merantau (2009),Action|Drama,4.0
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,4.0
78034,Cemetery Junction (2010),Comedy|Drama|Romance,3.5
78103,Shake Hands with the Devil (2007),Drama|War,2.5
78116,Please Give (2010),Comedy|Drama,3.5
78142,Baarìa (2009),Comedy|Drama|War,4.5
78160,Ricky Gervais Live: Animals (2003),Comedy,3.5
78218,Unthinkable (2010),Drama|Thriller,3.0
78264,"Back-up Plan, The (2010)",Comedy|Romance,3.0
78544,Ricky Gervais Live 3: Fame (2007),Comedy,3.0
78620,"Scalphunters, The (1968)",Comedy|Western,4.5
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,3.5
78746,Best Worst Movie (2009),Documentary,4.0
78959,Endgame (2009),Drama,3.0
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,4.5
79073,When You're Strange (2009),Documentary,4.0
79259,Cherrybomb (2009),Drama|Thriller,2.5
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,3.0
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,4.0
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,4.0
79536,Hellsinki (Rööperi) (2009),Crime,3.0
79572,Ramona and Beezus (2010),Children|Comedy,2.5
79590,"Rebound, The (2009)",Comedy|Romance,2.5
79677,"Two Escobars, The (2010)",Crime|Documentary,3.5
79684,Paper Man (2009),Comedy|Drama,4.0
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,2.5
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,2.5
79897,Get Low (2009),Comedy|Drama|Mystery,5.0
79946,"Joneses, The (2009)",Comedy|Drama,3.5
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,4.0
80094,"Last Exorcism, The (2010)",Horror|Thriller,4.0
80124,Sisters (Syostry) (2001),Action|Crime|Drama,5.0
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,2.5
80454,Princess (Prinsessa) (2010),Drama,2.5
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,4.0
80553,Howl (2010),Drama,3.5
80572,I'm Still Here (2010),Comedy|Drama,4.0
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,4.0
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,4.0
80834,Sintel (2010),Animation|Fantasy,3.5
80839,Secretariat (2010),Adventure|Drama,2.5
80858,You Again (2010),Comedy,3.5
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,3.5
80917,Monsters (2010),Drama|Sci-Fi,3.5
81087,Luck by Chance (2009),Drama,4.5
81191,Waiting for 'Superman' (2010),Documentary,4.0
81257,In a Better World (Hævnen) (2010),Drama,3.5
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,2.5
81512,Hereafter (2010),Drama|Fantasy,4.0
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,4.0
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,4.5
81681,I Shot Jesse James (1949),Drama|Romance|Western,2.0
81786,Certified Copy (Copie conforme) (2010),Drama,4.0
81791,Somewhere (2010),Drama,3.0
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,4.0
81949,"Romantics, The (2010)",Comedy|Drama|Romance,3.0
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,3.0
82093,London Boulevard (2010),Crime|Romance,1.5
82095,Skyline (2010),Sci-Fi|Thriller,0.5
82152,Beastly (2011),Drama|Fantasy|Romance,3.5
82366,Hatchet II (2010),Comedy|Horror|Thriller,4.5
82527,Barney's Version (2010),Drama,4.0
82534,"Company Men, The (2010)",Drama,2.5
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,3.0
82684,Trash Humpers (2009),Drama,0.5
82744,Faster (2010),Action|Crime|Drama,5.0
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,3.5
82767,Rabbit Hole (2010),Drama,3.5
82848,One Week (1920),Comedy,3.5
82857,Sweetgrass (2009),Adventure|Documentary|Western,4.5
83086,Burlesque (2010),Drama|Musical|Romance,2.5
83270,Made in Dagenham (2010),Comedy|Drama,2.0
83369,"Way Back, The (2010)",Drama,4.0
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,3.5
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,3.5
83601,Amer (2009),Drama|Horror,0.5
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,2.5
83969,Down Argentine Way (1940),Comedy|Drama|Romance,5.0
83976,"Trip, The (2010)",Comedy|Drama,4.0
84156,Happy People: A Year in the Taiga (2010),Documentary,4.5
84240,Even the Rain (También la lluvia) (2010),Drama,4.0
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,4.5
84273,Zeitgeist: Moving Forward (2011),Documentary,5.0
84512,Girls About Town (1931),Comedy,5.0
84523,Kill! (Kiru) (1968),Action|Comedy|Drama,3.0
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,4.0
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,3.0
84696,Burke and Hare (2010),Comedy|Thriller,4.0
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,4.0
84799,"Asphyx, The (1973)",Horror|Sci-Fi,4.5
84844,Brother 2 (Brat 2) (2000),Crime|Drama,4.5
84950,Take Me Home Tonight (2011),Comedy|Drama,2.5
84952,Confessions (Kokuhaku) (2010),Drama|Horror,4.0
85025,"Eagle, The (2011)",Adventure|Drama,2.0
85213,"Sunset Limited, The (2011)",Drama,4.0
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,4.0
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,3.5
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,5.0
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,3.5
85334,Hard Ticket to Hawaii (1987),Action|Comedy,0.5
85394,Cave of Forgotten Dreams (2010),Documentary,3.0
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,1.0
85438,Jane Eyre (2011),Drama|Romance,3.0
85565,Chalet Girl (2011),Comedy|Romance,0.0
86000,Boy (2010),Comedy|Drama,4.0
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,3.5
86028,Henry's Crime (2010),Comedy|Crime,2.0
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,4.0
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,0.5
86237,Connections (1978),Documentary,5.0
86279,Into Eternity (2010),Documentary,3.5
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,2.0
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,2.0
86487,Mildred Pierce (2011),Drama,4.5
86593,African Cats (2011),Adventure|Documentary,2.5
86668,Louis Theroux: Law & Disorder (2008),Documentary,5.0
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,5.0
86815,Soul Surfer (2011),Action|Drama,3.5
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,3.0
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,4.0
86960,Across the Hall (2009),Thriller,2.0
87028,"Roommate, The (2011)",Drama|Thriller,2.0
87197,Let the Bullets Fly (2010),Action|Comedy,3.0
87287,American Grindhouse (2010),Documentary,4.0
87660,Too Big to Fail (2011),Drama,4.5
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,5.0
87960,Between the Folds (2008),Documentary,3.0
88069,Delhi Belly (2011),Comedy|Crime,4.0
88094,Upside Down: The Creation Records Story (2010),Documentary,3.0
88108,Monte Carlo (2011),Adventure|Comedy|Romance,3.0
88179,One Day (2011),Drama|Romance,3.5
88267,Winnie the Pooh (2011),Animation|Children|Comedy,3.0
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,3.0
88345,Mike's New Car (2002),Animation|Comedy,4.0
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,5.0
88515,Blitz (2011),Action|Crime|Thriller,3.0
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,2.5
88697,SUBWAYStories: Tales from the Underground (1997),Drama,2.5
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,3.0
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,4.5
89039,Another Earth (2011),Drama|Romance|Sci-Fi,4.5
89047,Hesher (2010),Drama,4.0
89072,Stake Land (2010),Horror,4.0
89085,"Debt, The (2011)",Drama|Thriller,2.5
89090,Bill Cunningham New York (2011),Documentary,4.5
89208,Walled In (2009),Horror|Thriller,3.5
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,3.5
89343,Red State (2011),Action|Crime|Horror|Thriller,3.0
89386,Pearl Jam Twenty (2011),Documentary|Musical,0.5
89388,I Don't Know How She Does It (2011),Comedy,1.5
89427,Shark Night 3D (2011),Horror|Thriller,1.5
89580,Neds (2010),Drama,4.0
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,3.5
89678,Northanger Abbey (2007),Drama|Romance,4.0
89837,Kill List (2011),Horror|Mystery|Thriller,4.5
89862,Bellflower (2011),Action|Drama|Romance,3.5
89898,Generation P (2011),Comedy|Drama|Sci-Fi,3.5
